Time,ObjectID,Callsign,Coalition,Country,Type,X,Y,Z,Roll,Pitch,Yaw,Speed_X,Speed_Y,Speed_Z
0.0,0,,,,,0.09,-0.41,-0.17,0,0,0,0.0696,0.1164,-0.1323
0.0,0001,SpaceObject_1,0,0,SpaceObject,0.09,-0.41,-0.17,0,0,0,0.0696,0.1164,-0.1323
0.0,0,,,,,-0.04,0.03,0.05,0,0,0,-0.0341,0.1286,-0.0837
0.0,0001,SpaceObject_1,0,0,SpaceObject,-0.04,0.03,0.05,0,0,0,-0.0341,0.1286,-0.0837
0.0,0002,SpaceObject_2,0,0,SpaceObject,-0.04,0.03,0.05,0,0,0,-0.0341,0.1286,-0.0837
0.0,0,,,,,0.09,0.32,-0.14,0,0,0,0.0881,-0.0940,0.1275
0.0,0001,SpaceObject_1,0,0,SpaceObject,0.09,0.32,-0.14,0,0,0,0.0881,-0.0940,0.1275
0.0,0002,SpaceObject_2,0,0,SpaceObject,0.09,0.32,-0.14,0,0,0,0.0881,-0.0940,0.1275
0.0,0003,SpaceObject_3,0,0,SpaceObject,0.09,0.32,-0.14,0,0,0,0.0881,-0.0940,0.1275
0.0,0,,,,,-0.20,-0.05,0.30,0,0,0,-0.0277,0.1509,-0.0012
0.0,0001,SpaceObject_1,0,0,SpaceObject,-0.20,-0.05,0.30,0,0,0,-0.0277,0.1509,-0.0012
0.0,0002,SpaceObject_2,0,0,SpaceObject,-0.20,-0.05,0.30,0,0,0,-0.0277,0.1509,-0.0012
0.0,0003,SpaceObject_3,0,0,SpaceObject,-0.20,-0.05,0.30,0,0,0,-0.0277,0.1509,-0.0012
0.0,0004,SpaceObject_4,0,0,SpaceObject,-0.20,-0.05,0.30,0,0,0,-0.0277,0.1509,-0.0012
0.0,0,,,,,0.34,0.44,-0.06,0,0,0,-0.1861,0.1364,0.1439
0.0,0001,SpaceObject_1,0,0,SpaceObject,0.34,0.44,-0.06,0,0,0,-0.1861,0.1364,0.1439
0.0,0002,SpaceObject_2,0,0,SpaceObject,0.34,0.44,-0.06,0,0,0,-0.1861,0.1364,0.1439
0.0,0003,SpaceObject_3,0,0,SpaceObject,0.34,0.44,-0.06,0,0,0,-0.1861,0.1364,0.1439
0.0,0004,SpaceObject_4,0,0,SpaceObject,0.34,0.44,-0.06,0,0,0,-0.1861,0.1364,0.1439
0.0,0005,SpaceObject_5,0,0,SpaceObject,0.34,0.44,-0.06,0,0,0,-0.1861,0.1364,0.1439
0.1,0,,,,,0.10,-0.40,-0.18,0,0,0,0.0696,0.1164,-0.1323
0.1,0001,SpaceObject_1,0,0,SpaceObject,0.10,-0.40,-0.18,0,0,0,0.0696,0.1164,-0.1323
0.1,0002,SpaceObject_2,0,0,SpaceObject,0.10,-0.40,-0.18,0,0,0,0.0696,0.1164,-0.1323
0.1,0003,SpaceObject_3,0,0,SpaceObject,0.10,-0.40,-0.18,0,0,0,0.0696,0.1164,-0.1323
0.1,0004,SpaceObject_4,0,0,SpaceObject,0.10,-0.40,-0.18,0,0,0,0.0696,0.1164,-0.1323
0.1,0005,SpaceObject_5,0,0,SpaceObject,0.10,-0.40,-0.18,0,0,0,0.0696,0.1164,-0.1323
0.1,0,,,,,-0.04,0.04,0.04,0,0,0,-0.0341,0.1286,-0.0837
0.1,0001,SpaceObject_1,0,0,SpaceObject,-0.04,0.04,0.04,0,0,0,-0.0341,0.1286,-0.0837
0.1,0002,SpaceObject_2,0,0,SpaceObject,-0.04,0.04,0.04,0,0,0,-0.0341,0.1286,-0.0837
0.1,0003,SpaceObject_3,0,0,SpaceObject,-0.04,0.04,0.04,0,0,0,-0.0341,0.1286,-0.0837
0.1,0004,SpaceObject_4,0,0,SpaceObject,-0.04,0.04,0.04,0,0,0,-0.0341,0.1286,-0.0837
0.1,0005,SpaceObject_5,0,0,SpaceObject,-0.04,0.04,0.04,0,0,0,-0.0341,0.1286,-0.0837
0.1,0,,,,,0.10,0.31,-0.13,0,0,0,0.0881,-0.0940,0.1275
0.1,0001,SpaceObject_1,0,0,SpaceObject,0.10,0.31,-0.13,0,0,0,0.0881,-0.0940,0.1275
0.1,0002,SpaceObject_2,0,0,SpaceObject,0.10,0.31,-0.13,0,0,0,0.0881,-0.0940,0.1275
0.1,0003,SpaceObject_3,0,0,SpaceObject,0.10,0.31,-0.13,0,0,0,0.0881,-0.0940,0.1275
0.1,0004,SpaceObject_4,0,0,SpaceObject,0.10,0.31,-0.13,0,0,0,0.0881,-0.0940,0.1275
0.1,0005,SpaceObject_5,0,0,SpaceObject,0.10,0.31,-0.13,0,0,0,0.0881,-0.0940,0.1275
0.1,0,,,,,-0.20,-0.04,0.29,0,0,0,-0.0277,0.1509,-0.0012
0.1,0001,SpaceObject_1,0,0,SpaceObject,-0.20,-0.04,0.29,0,0,0,-0.0277,0.1509,-0.0012
0.1,0002,SpaceObject_2,0,0,SpaceObject,-0.20,-0.04,0.29,0,0,0,-0.0277,0.1509,-0.0012
0.1,0003,SpaceObject_3,0,0,SpaceObject,-0.20,-0.04,0.29,0,0,0,-0.0277,0.1509,-0.0012
0.1,0004,SpaceObject_4,0,0,SpaceObject,-0.20,-0.04,0.29,0,0,0,-0.0277,0.1509,-0.0012
0.1,0005,SpaceObject_5,0,0,SpaceObject,-0.20,-0.04,0.29,0,0,0,-0.0277,0.1509,-0.0012
0.1,0,,,,,0.32,0.46,-0.05,0,0,0,-0.1861,0.1364,0.1439
0.1,0001,SpaceObject_1,0,0,SpaceObject,0.32,0.46,-0.05,0,0,0,-0.1861,0.1364,0.1439
0.1,0002,SpaceObject_2,0,0,SpaceObject,0.32,0.46,-0.05,0,0,0,-0.1861,0.1364,0.1439
0.1,0003,SpaceObject_3,0,0,SpaceObject,0.32,0.46,-0.05,0,0,0,-0.1861,0.1364,0.1439
0.1,0004,SpaceObject_4,0,0,SpaceObject,0.32,0.46,-0.05,0,0,0,-0.1861,0.1364,0.1439
0.1,0005,SpaceObject_5,0,0,SpaceObject,0.32,0.46,-0.05,0,0,0,-0.1861,0.1364,0.1439
0.2,0,,,,,0.10,-0.39,-0.19,0,0,0,0.0696,0.1164,-0.1323
0.2,0001,SpaceObject_1,0,0,SpaceObject,0.10,-0.39,-0.19,0,0,0,0.0696,0.1164,-0.1323
0.2,0002,SpaceObject_2,0,0,SpaceObject,0.10,-0.39,-0.19,0,0,0,0.0696,0.1164,-0.1323
0.2,0003,SpaceObject_3,0,0,SpaceObject,0.10,-0.39,-0.19,0,0,0,0.0696,0.1164,-0.1323
0.2,0004,SpaceObject_4,0,0,SpaceObject,0.10,-0.39,-0.19,0,0,0,0.0696,0.1164,-0.1323
0.2,0005,SpaceObject_5,0,0,SpaceObject,0.10,-0.39,-0.19,0,0,0,0.0696,0.1164,-0.1323
0.2,0,,,,,-0.04,0.06,0.04,0,0,0,-0.0341,0.1286,-0.0837
0.2,0001,SpaceObject_1,0,0,SpaceObject,-0.04,0.06,0.04,0,0,0,-0.0341,0.1286,-0.0837
0.2,0002,SpaceObject_2,0,0,SpaceObject,-0.04,0.06,0.04,0,0,0,-0.0341,0.1286,-0.0837
0.2,0003,SpaceObject_3,0,0,SpaceObject,-0.04,0.06,0.04,0,0,0,-0.0341,0.1286,-0.0837
0.2,0004,SpaceObject_4,0,0,SpaceObject,-0.04,0.06,0.04,0,0,0,-0.0341,0.1286,-0.0837
0.2,0005,SpaceObject_5,0,0,SpaceObject,-0.04,0.06,0.04,0,0,0,-0.0341,0.1286,-0.0837
0.2,0,,,,,0.11,0.30,-0.12,0,0,0,0.0881,-0.0940,0.1275
0.2,0001,SpaceObject_1,0,0,SpaceObject,0.11,0.30,-0.12,0,0,0,0.0881,-0.0940,0.1275
0.2,0002,SpaceObject_2,0,0,SpaceObject,0.11,0.30,-0.12,0,0,0,0.0881,-0.0940,0.1275
0.2,0003,SpaceObject_3,0,0,SpaceObject,0.11,0.30,-0.12,0,0,0,0.0881,-0.0940,0.1275
0.2,0004,SpaceObject_4,0,0,SpaceObject,0.11,0.30,-0.12,0,0,0,0.0881,-0.0940,0.1275
0.2,0005,SpaceObject_5,0,0,SpaceObject,0.11,0.30,-0.12,0,0,0,0.0881,-0.0940,0.1275
0.2,0,,,,,-0.21,-0.02,0.29,0,0,0,-0.0277,0.1509,-0.0012
0.2,0001,SpaceObject_1,0,0,SpaceObject,-0.21,-0.02,0.29,0,0,0,-0.0277,0.1509,-0.0012
0.2,0002,SpaceObject_2,0,0,SpaceObject,-0.21,-0.02,0.29,0,0,0,-0.0277,0.1509,-0.0012
0.2,0003,SpaceObject_3,0,0,SpaceObject,-0.21,-0.02,0.29,0,0,0,-0.0277,0.1509,-0.0012
0.2,0004,SpaceObject_4,0,0,SpaceObject,-0.21,-0.02,0.29,0,0,0,-0.0277,0.1509,-0.0012
0.2,0005,SpaceObject_5,0,0,SpaceObject,-0.21,-0.02,0.29,0,0,0,-0.0277,0.1509,-0.0012
0.2,0,,,,,0.30,0.47,-0.03,0,0,0,-0.1861,0.1364,0.1439
0.2,0001,SpaceObject_1,0,0,SpaceObject,0.30,0.47,-0.03,0,0,0,-0.1861,0.1364,0.1439
0.2,0002,SpaceObject_2,0,0,SpaceObject,0.30,0.47,-0.03,0,0,0,-0.1861,0.1364,0.1439
0.2,0003,SpaceObject_3,0,0,SpaceObject,0.30,0.47,-0.03,0,0,0,-0.1861,0.1364,0.1439
0.2,0004,SpaceObject_4,0,0,SpaceObject,0.30,0.47,-0.03,0,0,0,-0.1861,0.1364,0.1439
0.2,0005,SpaceObject_5,0,0,SpaceObject,0.30,0.47,-0.03,0,0,0,-0.1861,0.1364,0.1439
0.3,0,,,,,0.11,-0.38,-0.21,0,0,0,0.0696,0.1164,-0.1323
0.3,0001,SpaceObject_1,0,0,SpaceObject,0.11,-0.38,-0.21,0,0,0,0.0696,0.1164,-0.1323
0.3,0002,SpaceObject_2,0,0,SpaceObject,0.11,-0.38,-0.21,0,0,0,0.0696,0.1164,-0.1323
0.3,0003,SpaceObject_3,0,0,SpaceObject,0.11,-0.38,-0.21,0,0,0,0.0696,0.1164,-0.1323
0.3,0004,SpaceObject_4,0,0,SpaceObject,0.11,-0.38,-0.21,0,0,0,0.0696,0.1164,-0.1323
0.3,0005,SpaceObject_5,0,0,SpaceObject,0.11,-0.38,-0.21,0,0,0,0.0696,0.1164,-0.1323
0.3,0,,,,,-0.05,0.07,0.03,0,0,0,-0.0341,0.1286,-0.0837
0.3,0001,SpaceObject_1,0,0,SpaceObject,-0.05,0.07,0.03,0,0,0,-0.0341,0.1286,-0.0837
0.3,0002,SpaceObject_2,0,0,SpaceObject,-0.05,0.07,0.03,0,0,0,-0.0341,0.1286,-0.0837
0.3,0003,SpaceObject_3,0,0,SpaceObject,-0.05,0.07,0.03,0,0,0,-0.0341,0.1286,-0.0837
0.3,0004,SpaceObject_4,0,0,SpaceObject,-0.05,0.07,0.03,0,0,0,-0.0341,0.1286,-0.0837
0.3,0005,SpaceObject_5,0,0,SpaceObject,-0.05,0.07,0.03,0,0,0,-0.0341,0.1286,-0.0837
0.3,0,,,,,0.12,0.29,-0.10,0,0,0,0.0881,-0.0940,0.1275
0.3,0001,SpaceObject_1,0,0,SpaceObject,0.12,0.29,-0.10,0,0,0,0.0881,-0.0940,0.1275
0.3,0002,SpaceObject_2,0,0,SpaceObject,0.12,0.29,-0.10,0,0,0,0.0881,-0.0940,0.1275
0.3,0003,SpaceObject_3,0,0,SpaceObject,0.12,0.29,-0.10,0,0,0,0.0881,-0.0940,0.1275
0.3,0004,SpaceObject_4,0,0,SpaceObject,0.12,0.29,-0.10,0,0,0,0.0881,-0.0940,0.1275
0.3,0005,SpaceObject_5,0,0,SpaceObject,0.12,0.29,-0.10,0,0,0,0.0881,-0.0940,0.1275
0.3,0,,,,,-0.21,-0.01,0.29,0,0,0,-0.0277,0.1509,-0.0012
0.3,0001,SpaceObject_1,0,0,SpaceObject,-0.21,-0.01,0.29,0,0,0,-0.0277,0.1509,-0.0012
0.3,0002,SpaceObject_2,0,0,SpaceObject,-0.21,-0.01,0.29,0,0,0,-0.0277,0.1509,-0.0012
0.3,0003,SpaceObject_3,0,0,SpaceObject,-0.21,-0.01,0.29,0,0,0,-0.0277,0.1509,-0.0012
0.3,0004,SpaceObject_4,0,0,SpaceObject,-0.21,-0.01,0.29,0,0,0,-0.0277,0.1509,-0.0012
0.3,0005,SpaceObject_5,0,0,SpaceObject,-0.21,-0.01,0.29,0,0,0,-0.0277,0.1509,-0.0012
0.3,0,,,,,0.28,0.48,-0.02,0,0,0,-0.1861,0.1364,0.1439
0.3,0001,SpaceObject_1,0,0,SpaceObject,0.28,0.48,-0.02,0,0,0,-0.1861,0.1364,0.1439
0.3,0002,SpaceObject_2,0,0,SpaceObject,0.28,0.48,-0.02,0,0,0,-0.1861,0.1364,0.1439
0.3,0003,SpaceObject_3,0,0,SpaceObject,0.28,0.48,-0.02,0,0,0,-0.1861,0.1364,0.1439
0.3,0004,SpaceObject_4,0,0,SpaceObject,0.28,0.48,-0.02,0,0,0,-0.1861,0.1364,0.1439
0.3,0005,SpaceObject_5,0,0,SpaceObject,0.28,0.48,-0.02,0,0,0,-0.1861,0.1364,0.1439
0.4,0,,,,,0.12,-0.37,-0.22,0,0,0,0.0696,0.1164,-0.1323
0.4,0001,SpaceObject_1,0,0,SpaceObject,0.12,-0.37,-0.22,0,0,0,0.0696,0.1164,-0.1323
0.4,0002,SpaceObject_2,0,0,SpaceObject,0.12,-0.37,-0.22,0,0,0,0.0696,0.1164,-0.1323
0.4,0003,SpaceObject_3,0,0,SpaceObject,0.12,-0.37,-0.22,0,0,0,0.0696,0.1164,-0.1323
0.4,0004,SpaceObject_4,0,0,SpaceObject,0.12,-0.37,-0.22,0,0,0,0.0696,0.1164,-0.1323
0.4,0005,SpaceObject_5,0,0,SpaceObject,0.12,-0.37,-0.22,0,0,0,0.0696,0.1164,-0.1323
0.4,0,,,,,-0.05,0.08,0.02,0,0,0,-0.0341,0.1286,-0.0837
0.4,0001,SpaceObject_1,0,0,SpaceObject,-0.05,0.08,0.02,0,0,0,-0.0341,0.1286,-0.0837
0.4,0002,SpaceObject_2,0,0,SpaceObject,-0.05,0.08,0.02,0,0,0,-0.0341,0.1286,-0.0837
0.4,0003,SpaceObject_3,0,0,SpaceObject,-0.05,0.08,0.02,0,0,0,-0.0341,0.1286,-0.0837
0.4,0004,SpaceObject_4,0,0,SpaceObject,-0.05,0.08,0.02,0,0,0,-0.0341,0.1286,-0.0837
0.4,0005,SpaceObject_5,0,0,SpaceObject,-0.05,0.08,0.02,0,0,0,-0.0341,0.1286,-0.0837
0.4,0,,,,,0.13,0.28,-0.09,0,0,0,0.0881,-0.0940,0.1275
0.4,0001,SpaceObject_1,0,0,SpaceObject,0.13,0.28,-0.09,0,0,0,0.0881,-0.0940,0.1275
0.4,0002,SpaceObject_2,0,0,SpaceObject,0.13,0.28,-0.09,0,0,0,0.0881,-0.0940,0.1275
0.4,0003,SpaceObject_3,0,0,SpaceObject,0.13,0.28,-0.09,0,0,0,0.0881,-0.0940,0.1275
0.4,0004,SpaceObject_4,0,0,SpaceObject,0.13,0.28,-0.09,0,0,0,0.0881,-0.0940,0.1275
0.4,0005,SpaceObject_5,0,0,SpaceObject,0.13,0.28,-0.09,0,0,0,0.0881,-0.0940,0.1275
0.4,0,,,,,-0.21,0.01,0.29,0,0,0,-0.0277,0.1509,-0.0012
0.4,0001,SpaceObject_1,0,0,SpaceObject,-0.21,0.01,0.29,0,0,0,-0.0277,0.1509,-0.0012
0.4,0002,SpaceObject_2,0,0,SpaceObject,-0.21,0.01,0.29,0,0,0,-0.0277,0.1509,-0.0012
0.4,0003,SpaceObject_3,0,0,SpaceObject,-0.21,0.01,0.29,0,0,0,-0.0277,0.1509,-0.0012
0.4,0004,SpaceObject_4,0,0,SpaceObject,-0.21,0.01,0.29,0,0,0,-0.0277,0.1509,-0.0012
0.4,0005,SpaceObject_5,0,0,SpaceObject,-0.21,0.01,0.29,0,0,0,-0.0277,0.1509,-0.0012
0.4,0,,,,,0.26,0.50,-0.00,0,0,0,-0.1861,0.1364,0.1439
0.4,0001,SpaceObject_1,0,0,SpaceObject,0.26,0.50,-0.00,0,0,0,-0.1861,0.1364,0.1439
0.4,0002,SpaceObject_2,0,0,SpaceObject,0.26,0.50,-0.00,0,0,0,-0.1861,0.1364,0.1439
0.4,0003,SpaceObject_3,0,0,SpaceObject,0.26,0.50,-0.00,0,0,0,-0.1861,0.1364,0.1439
0.4,0004,SpaceObject_4,0,0,SpaceObject,0.26,0.50,-0.00,0,0,0,-0.1861,0.1364,0.1439
0.4,0005,SpaceObject_5,0,0,SpaceObject,0.26,0.50,-0.00,0,0,0,-0.1861,0.1364,0.1439
0.5,0,,,,,0.12,-0.36,-0.23,0,0,0,0.0696,0.1164,-0.1323
0.5,0001,SpaceObject_1,0,0,SpaceObject,0.12,-0.36,-0.23,0,0,0,0.0696,0.1164,-0.1323
0.5,0002,SpaceObject_2,0,0,SpaceObject,0.12,-0.36,-0.23,0,0,0,0.0696,0.1164,-0.1323
0.5,0003,SpaceObject_3,0,0,SpaceObject,0.12,-0.36,-0.23,0,0,0,0.0696,0.1164,-0.1323
0.5,0004,SpaceObject_4,0,0,SpaceObject,0.12,-0.36,-0.23,0,0,0,0.0696,0.1164,-0.1323
0.5,0005,SpaceObject_5,0,0,SpaceObject,0.12,-0.36,-0.23,0,0,0,0.0696,0.1164,-0.1323
0.5,0,,,,,-0.05,0.09,0.01,0,0,0,-0.0341,0.1286,-0.0837
0.5,0001,SpaceObject_1,0,0,SpaceObject,-0.05,0.09,0.01,0,0,0,-0.0341,0.1286,-0.0837
0.5,0002,SpaceObject_2,0,0,SpaceObject,-0.05,0.09,0.01,0,0,0,-0.0341,0.1286,-0.0837
0.5,0003,SpaceObject_3,0,0,SpaceObject,-0.05,0.09,0.01,0,0,0,-0.0341,0.1286,-0.0837
0.5,0004,SpaceObject_4,0,0,SpaceObject,-0.05,0.09,0.01,0,0,0,-0.0341,0.1286,-0.0837
0.5,0005,SpaceObject_5,0,0,SpaceObject,-0.05,0.09,0.01,0,0,0,-0.0341,0.1286,-0.0837
0.5,0,,,,,0.14,0.27,-0.08,0,0,0,0.0881,-0.0940,0.1275
0.5,0001,SpaceObject_1,0,0,SpaceObject,0.14,0.27,-0.08,0,0,0,0.0881,-0.0940,0.1275
0.5,0002,SpaceObject_2,0,0,SpaceObject,0.14,0.27,-0.08,0,0,0,0.0881,-0.0940,0.1275
0.5,0003,SpaceObject_3,0,0,SpaceObject,0.14,0.27,-0.08,0,0,0,0.0881,-0.0940,0.1275
0.5,0004,SpaceObject_4,0,0,SpaceObject,0.14,0.27,-0.08,0,0,0,0.0881,-0.0940,0.1275
0.5,0005,SpaceObject_5,0,0,SpaceObject,0.14,0.27,-0.08,0,0,0,0.0881,-0.0940,0.1275
0.5,0,,,,,-0.21,0.02,0.29,0,0,0,-0.0277,0.1509,-0.0012
0.5,0001,SpaceObject_1,0,0,SpaceObject,-0.21,0.02,0.29,0,0,0,-0.0277,0.1509,-0.0012
0.5,0002,SpaceObject_2,0,0,SpaceObject,-0.21,0.02,0.29,0,0,0,-0.0277,0.1509,-0.0012
0.5,0003,SpaceObject_3,0,0,SpaceObject,-0.21,0.02,0.29,0,0,0,-0.0277,0.1509,-0.0012
0.5,0004,SpaceObject_4,0,0,SpaceObject,-0.21,0.02,0.29,0,0,0,-0.0277,0.1509,-0.0012
0.5,0005,SpaceObject_5,0,0,SpaceObject,-0.21,0.02,0.29,0,0,0,-0.0277,0.1509,-0.0012
0.5,0,,,,,0.24,0.51,0.01,0,0,0,-0.1861,0.1364,0.1439
0.5,0001,SpaceObject_1,0,0,SpaceObject,0.24,0.51,0.01,0,0,0,-0.1861,0.1364,0.1439
0.5,0002,SpaceObject_2,0,0,SpaceObject,0.24,0.51,0.01,0,0,0,-0.1861,0.1364,0.1439
0.5,0003,SpaceObject_3,0,0,SpaceObject,0.24,0.51,0.01,0,0,0,-0.1861,0.1364,0.1439
0.5,0004,SpaceObject_4,0,0,SpaceObject,0.24,0.51,0.01,0,0,0,-0.1861,0.1364,0.1439
0.5,0005,SpaceObject_5,0,0,SpaceObject,0.24,0.51,0.01,0,0,0,-0.1861,0.1364,0.1439
0.6,0,,,,,0.13,-0.34,-0.25,0,0,0,0.0696,0.1164,-0.1323
0.6,0001,SpaceObject_1,0,0,SpaceObject,0.13,-0.34,-0.25,0,0,0,0.0696,0.1164,-0.1323
0.6,0002,SpaceObject_2,0,0,SpaceObject,0.13,-0.34,-0.25,0,0,0,0.0696,0.1164,-0.1323
0.6,0003,SpaceObject_3,0,0,SpaceObject,0.13,-0.34,-0.25,0,0,0,0.0696,0.1164,-0.1323
0.6,0004,SpaceObject_4,0,0,SpaceObject,0.13,-0.34,-0.25,0,0,0,0.0696,0.1164,-0.1323
0.6,0005,SpaceObject_5,0,0,SpaceObject,0.13,-0.34,-0.25,0,0,0,0.0696,0.1164,-0.1323
0.6,0,,,,,-0.06,0.11,0.00,0,0,0,-0.0341,0.1286,-0.0837
0.6,0001,SpaceObject_1,0,0,SpaceObject,-0.06,0.11,0.00,0,0,0,-0.0341,0.1286,-0.0837
0.6,0002,SpaceObject_2,0,0,SpaceObject,-0.06,0.11,0.00,0,0,0,-0.0341,0.1286,-0.0837
0.6,0003,SpaceObject_3,0,0,SpaceObject,-0.06,0.11,0.00,0,0,0,-0.0341,0.1286,-0.0837
0.6,0004,SpaceObject_4,0,0,SpaceObject,-0.06,0.11,0.00,0,0,0,-0.0341,0.1286,-0.0837
0.6,0005,SpaceObject_5,0,0,SpaceObject,-0.06,0.11,0.00,0,0,0,-0.0341,0.1286,-0.0837
0.6,0,,,,,0.14,0.26,-0.07,0,0,0,0.0881,-0.0940,0.1275
0.6,0001,SpaceObject_1,0,0,SpaceObject,0.14,0.26,-0.07,0,0,0,0.0881,-0.0940,0.1275
0.6,0002,SpaceObject_2,0,0,SpaceObject,0.14,0.26,-0.07,0,0,0,0.0881,-0.0940,0.1275
0.6,0003,SpaceObject_3,0,0,SpaceObject,0.14,0.26,-0.07,0,0,0,0.0881,-0.0940,0.1275
0.6,0004,SpaceObject_4,0,0,SpaceObject,0.14,0.26,-0.07,0,0,0,0.0881,-0.0940,0.1275
0.6,0005,SpaceObject_5,0,0,SpaceObject,0.14,0.26,-0.07,0,0,0,0.0881,-0.0940,0.1275
0.6,0,,,,,-0.22,0.04,0.29,0,0,0,-0.0277,0.1509,-0.0012
0.6,0001,SpaceObject_1,0,0,SpaceObject,-0.22,0.04,0.29,0,0,0,-0.0277,0.1509,-0.0012
0.6,0002,SpaceObject_2,0,0,SpaceObject,-0.22,0.04,0.29,0,0,0,-0.0277,0.1509,-0.0012
0.6,0003,SpaceObject_3,0,0,SpaceObject,-0.22,0.04,0.29,0,0,0,-0.0277,0.1509,-0.0012
0.6,0004,SpaceObject_4,0,0,SpaceObject,-0.22,0.04,0.29,0,0,0,-0.0277,0.1509,-0.0012
0.6,0005,SpaceObject_5,0,0,SpaceObject,-0.22,0.04,0.29,0,0,0,-0.0277,0.1509,-0.0012
0.6,0,,,,,0.22,0.53,0.03,0,0,0,-0.1861,0.1364,0.1439
0.6,0001,SpaceObject_1,0,0,SpaceObject,0.22,0.53,0.03,0,0,0,-0.1861,0.1364,0.1439
0.6,0002,SpaceObject_2,0,0,SpaceObject,0.22,0.53,0.03,0,0,0,-0.1861,0.1364,0.1439
0.6,0003,SpaceObject_3,0,0,SpaceObject,0.22,0.53,0.03,0,0,0,-0.1861,0.1364,0.1439
0.6,0004,SpaceObject_4,0,0,SpaceObject,0.22,0.53,0.03,0,0,0,-0.1861,0.1364,0.1439
0.6,0005,SpaceObject_5,0,0,SpaceObject,0.22,0.53,0.03,0,0,0,-0.1861,0.1364,0.1439
0.7,0,,,,,0.14,-0.33,-0.26,0,0,0,0.0696,0.1164,-0.1323
0.7,0001,SpaceObject_1,0,0,SpaceObject,0.14,-0.33,-0.26,0,0,0,0.0696,0.1164,-0.1323
0.7,0002,SpaceObject_2,0,0,SpaceObject,0.14,-0.33,-0.26,0,0,0,0.0696,0.1164,-0.1323
0.7,0003,SpaceObject_3,0,0,SpaceObject,0.14,-0.33,-0.26,0,0,0,0.0696,0.1164,-0.1323
0.7,0004,SpaceObject_4,0,0,SpaceObject,0.14,-0.33,-0.26,0,0,0,0.0696,0.1164,-0.1323
0.7,0005,SpaceObject_5,0,0,SpaceObject,0.14,-0.33,-0.26,0,0,0,0.0696,0.1164,-0.1323
0.7,0,,,,,-0.06,0.12,-0.01,0,0,0,-0.0341,0.1286,-0.0837
0.7,0001,SpaceObject_1,0,0,SpaceObject,-0.06,0.12,-0.01,0,0,0,-0.0341,0.1286,-0.0837
0.7,0002,SpaceObject_2,0,0,SpaceObject,-0.06,0.12,-0.01,0,0,0,-0.0341,0.1286,-0.0837
0.7,0003,SpaceObject_3,0,0,SpaceObject,-0.06,0.12,-0.01,0,0,0,-0.0341,0.1286,-0.0837
0.7,0004,SpaceObject_4,0,0,SpaceObject,-0.06,0.12,-0.01,0,0,0,-0.0341,0.1286,-0.0837
0.7,0005,SpaceObject_5,0,0,SpaceObject,-0.06,0.12,-0.01,0,0,0,-0.0341,0.1286,-0.0837
0.7,0,,,,,0.15,0.25,-0.05,0,0,0,0.0881,-0.0940,0.1275
0.7,0001,SpaceObject_1,0,0,SpaceObject,0.15,0.25,-0.05,0,0,0,0.0881,-0.0940,0.1275
0.7,0002,SpaceObject_2,0,0,SpaceObject,0.15,0.25,-0.05,0,0,0,0.0881,-0.0940,0.1275
0.7,0003,SpaceObject_3,0,0,SpaceObject,0.15,0.25,-0.05,0,0,0,0.0881,-0.0940,0.1275
0.7,0004,SpaceObject_4,0,0,SpaceObject,0.15,0.25,-0.05,0,0,0,0.0881,-0.0940,0.1275
0.7,0005,SpaceObject_5,0,0,SpaceObject,0.15,0.25,-0.05,0,0,0,0.0881,-0.0940,0.1275
0.7,0,,,,,-0.22,0.05,0.29,0,0,0,-0.0277,0.1509,-0.0012
0.7,0001,SpaceObject_1,0,0,SpaceObject,-0.22,0.05,0.29,0,0,0,-0.0277,0.1509,-0.0012
0.7,0002,SpaceObject_2,0,0,SpaceObject,-0.22,0.05,0.29,0,0,0,-0.0277,0.1509,-0.0012
0.7,0003,SpaceObject_3,0,0,SpaceObject,-0.22,0.05,0.29,0,0,0,-0.0277,0.1509,-0.0012
0.7,0004,SpaceObject_4,0,0,SpaceObject,-0.22,0.05,0.29,0,0,0,-0.0277,0.1509,-0.0012
0.7,0005,SpaceObject_5,0,0,SpaceObject,-0.22,0.05,0.29,0,0,0,-0.0277,0.1509,-0.0012
0.7,0,,,,,0.21,0.54,0.04,0,0,0,-0.1861,0.1364,0.1439
0.7,0001,SpaceObject_1,0,0,SpaceObject,0.21,0.54,0.04,0,0,0,-0.1861,0.1364,0.1439
0.7,0002,SpaceObject_2,0,0,SpaceObject,0.21,0.54,0.04,0,0,0,-0.1861,0.1364,0.1439
0.7,0003,SpaceObject_3,0,0,SpaceObject,0.21,0.54,0.04,0,0,0,-0.1861,0.1364,0.1439
0.7,0004,SpaceObject_4,0,0,SpaceObject,0.21,0.54,0.04,0,0,0,-0.1861,0.1364,0.1439
0.7,0005,SpaceObject_5,0,0,SpaceObject,0.21,0.54,0.04,0,0,0,-0.1861,0.1364,0.1439
0.8,0,,,,,0.14,-0.32,-0.27,0,0,0,0.0696,0.1164,-0.1323
0.8,0001,SpaceObject_1,0,0,SpaceObject,0.14,-0.32,-0.27,0,0,0,0.0696,0.1164,-0.1323
0.8,0002,SpaceObject_2,0,0,SpaceObject,0.14,-0.32,-0.27,0,0,0,0.0696,0.1164,-0.1323
